cokey,chkey,prcent,slope_r,slope,hzname,depth,awc,clay,silt,sand,OM,dbthirdbar,th33,th1500,bd,lat,lon
19901202,58276860,55.0,1,2,Bkyz,55.0,0.16,38.0,35.0,27.0,0.75,1.4,33.0,22.1,-0.316,44.357626,-98.248481
19901202,58276861,55.0,1,2,Cyz,80.0,0.15,28.0,34.0,38.0,0.25,1.45,29.7,16.5,-0.2825,44.357626,-98.248481
19901791,58278896,50.0,4,6,Ap,0.0,0.21,21.0,60.0,19.0,3.0,1.28,29.2,14.3,-0.2792,43.276423,-101.74742
19901791,58278897,50.0,4,6,Bt,20.0,0.18,32.0,55.0,13.0,1.25,1.41,32.7,19.6,-0.3129,43.276423,-101.74742
19901791,58278898,50.0,4,6,Bk,38.0,0.18,29.0,59.0,12.0,0.75,1.41,31.3,17.3,-0.2989,43.276423,-101.74742
19901791,58278899,50.0,4,6,C,96.0,0.17,20.0,58.0,22.0,0.5,1.42,27.5,12,-0.2608,43.276423,-101.74742
19902177,58280193,50.0,12,15,H1,0.0,0.19,23.5,37.3,39.2,2.0,1.25,27.9,13.5,-0.2665,42.926624,-97.964973
19902177,58280192,50.0,12,15,H2,18.0,0.18,27.5,37.8,34.7,0.75,1.38,29.3,16,-0.2792,42.926624,-97.964973
19902177,58280191,50.0,12,15,H3,76.0,0.18,27.5,37.8,34.7,0.25,1.58,29.7,17.2,-0.2812,42.926624,-97.964973
19902177,58280194,50.0,12,15,H4,81.0,0.18,27.5,37.8,34.7,0.25,1.58,29.7,17.2,-0.2812,42.926624,-97.964973
19904482,58288688,85.0,4,6,H1,0.0,0.2,22.5,37.7,39.8,4.5,1.23,30.5,16.1,-0.2927,44.396054,-96.753184
19904482,58288689,85.0,4,6,H2,25.0,0.19,24.0,36.9,39.1,2.0,1.23,29.1,14,-0.2787,44.396054,-96.753184
19904482,58288690,85.0,4,6,H3,81.0,0.13,7.5,58.7,33.8,0.3,1.5,20.1,4.9,-0.186,44.396054,-96.753184
19905722,58294270,50.0,1,2,Ap,0.0,0.2,30.0,65.0,5.0,4.0,1.25,32.6,19.4,-0.3135,45.578023,-98.389256
19905722,58294268,50.0,1,2,BE,20.0,0.2,32.0,63.0,5.0,3.0,1.3,33.0,20,-0.317,45.578023,-98.389256
19905722,58294272,50.0,1,2,Btn,30.0,0.16,42.0,54.0,4.0,1.8,1.35,32.0,24.4,-0.3065,45.578023,-98.389256
19905722,58294269,50.0,1,2,Btkn,66.0,0.14,44.0,52.0,4.0,1.2,1.35,32.2,24.8,-0.3085,45.578023,-98.389256
19905722,58294271,50.0,1,2,Bkyz,81.0,0.12,35.0,60.0,5.0,0.8,1.3,32.4,19.1,-0.311,45.578023,-98.389256
19905722,58294273,50.0,1,2,2C,114.0,0.07,3.0,7.0,90.0,0.1,1.55,8.4,2.3,-0.0685,45.578023,-98.389256
20120816,59041013,90.0,1,1,H1,0.0,0.21,21.0,52.7,26.3,4.5,1.18,29.6,14.8,-0.2842,43.704013,-99.195672
20120816,59041014,90.0,1,1,H2,15.0,0.16,49.0,45.6,5.4,2.5,1.28,33.5,27.8,-0.3222,43.704013,-99.195672
20120816,59041015,90.0,1,1,H3,61.0,0.13,47.5,47.0,5.5,0.5,1.43,32.1,25.7,-0.3067,43.704013,-99.195672
20120777,59040891,60.0,9,15,H1,0.0,0.1,67.5,22.7,9.8,1.5,1.28,44.4,36.6,-0.4312,44.076599,-99.253173
20120777,59040892,60.0,9,15,H2,8.0,0.1,67.5,22.7,9.8,1.0,1.28,44.4,36.2,-0.4312,44.076599,-99.253173
20120777,59040893,60.0,9,15,H3,20.0,0.05,67.5,22.7,9.8,1.0,1.28,43.9,35.7,-0.4262,44.076599,-99.253173
19906780,58298703,50.0,9,15,H1,0.0,0.16,28.5,53.8,17.7,2.0,1.2,30.0,15.6,-0.288,44.733479,-103.71747
19906780,58298705,50.0,9,15,H2,8.0,0.16,28.0,54.2,17.8,0.5,1.28,29.3,14.7,-0.2802,44.733479,-103.71747
19940601,58417161,43.0,7,9,Ap,0.0,0.23,24.0,55.0,21.0,3.0,1.4,31.2,17.2,-0.298,45.753357,-100.13629
19940601,58417164,43.0,7,9,Bw1,18.0,0.19,26.0,54.0,20.0,2.0,1.35,30.7,16.5,-0.2935,45.753357,-100.13629
19940601,58417165,43.0,7,9,Bw2,28.0,0.19,26.0,54.0,20.0,2.0,1.35,30.7,16.5,-0.2935,45.753357,-100.13629
19940601,58417162,43.0,7,9,Bk,45.0,0.19,25.0,57.0,18.0,1.0,1.35,29.5,14.7,-0.2815,45.753357,-100.13629
19940601,58417163,43.0,7,9,C,89.0,0.19,22.0,64.0,14.0,0.5,1.45,28.6,13.4,-0.2715,45.753357,-100.13629
19941223,58419581,90.0,1,2,A,0.0,0.2,22.0,40.0,38.0,5.0,1.3,30.7,17,-0.294,43.137694,-98.540454
19941223,58419582,90.0,1,2,Bw,23.0,0.19,22.0,40.0,38.0,3.0,1.35,29.5,15.2,-0.2815,43.137694,-98.540454
19941223,58419580,90.0,1,2,C,94.0,0.17,22.0,38.0,40.0,0.5,1.55,28.0,13.7,-0.2645,43.137694,-98.540454
19946842,58439573,60.0,1,2,Ap,0.0,0.22,29.0,64.0,7.0,3.0,1.4,32.9,20,-0.315,44.855773,-97.687793
19946842,58439572,60.0,1,2,Bw,20.0,0.19,28.0,65.0,7.0,2.0,1.25,30.3,16.1,-0.2905,44.855773,-97.687793
19946842,58439574,60.0,1,2,Bk,62.0,0.19,28.0,65.0,7.0,0.75,1.4,30.5,16.4,-0.291,44.855773,-97.687793
19946842,58439571,60.0,1,2,2C,157.0,0.13,30.0,36.0,34.0,0.25,1.45,30.4,17.6,-0.2895,44.855773,-97.687793
19949986,58450543,90.0,1,2,H1,0.0,0.13,50.0,44.7,5.3,4.0,1.33,35.1,30.8,-0.3377,42.828348,-96.99197
19949986,58450544,90.0,1,2,H2,41.0,0.13,55.0,42.0,3.0,0.5,1.33,34.6,29.7,-0.3327,42.828348,-96.99197
19949986,58450545,90.0,1,2,H3,66.0,0.12,50.0,44.7,5.3,0.5,1.4,33.6,27.5,-0.322,42.828348,-96.99197
19953451,58463397,65.0,4,6,Ap,0.0,0.22,29.0,64.0,7.0,3.0,1.2,31.2,17.1,-0.3,44.98643,-97.23291
19953451,58463398,65.0,4,6,Bw1,18.0,0.19,29.0,64.0,7.0,2.0,1.3,31.3,17.4,-0.3,44.98643,-97.23291
19953451,58463399,65.0,4,6,Bw2,36.0,0.19,29.0,64.0,7.0,2.0,1.3,31.3,17.4,-0.3,44.98643,-97.23291
19953451,58463400,65.0,4,6,Bk1,58.0,0.2,25.0,68.1,6.9,0.75,1.35,29.3,14.4,-0.2795,44.98643,-97.23291
19953451,58463401,65.0,4,6,Bk2,94.0,0.2,25.0,68.1,6.9,0.75,1.35,29.3,14.4,-0.2795,44.98643,-97.23291
19953451,58463402,65.0,4,6,2Bk3,137.0,0.17,30.0,43.6,26.4,0.75,1.5,30.9,18.7,-0.294,44.98643,-97.23291
19953451,58463403,65.0,4,6,2C,178.0,0.13,30.0,43.6,26.4,0.25,1.5,30.6,18.1,-0.291,44.98643,-97.23291
19965321,58508548,58.0,5,6,Ap,0.0,0.17,14.0,18.0,68.0,2.0,1.55,20.0,12,-0.1845,45.72583,-101.00512
19965321,58508545,58.0,5,6,Bw1,15.0,0.16,14.0,16.0,70.0,1.5,1.5,20.0,10,-0.185,45.72583,-101.00512
19965321,58508547,58.0,5,6,Bw2,32.0,0.15,14.0,14.0,72.0,1.0,1.5,20.0,10,-0.185,45.72583,-101.00512
19965321,58508546,58.0,5,6,BCk,66.0,0.14,14.0,12.0,74.0,0.5,1.55,20.0,10,-0.1845,45.72583,-101.00512
20121887,59044734,90.0,10,15,A,0.0,0.2,33.0,48.0,19.0,3.0,1.18,32.1,18.6,-0.3092,43.679484,-103.00989
20121887,59044732,90.0,10,15,Bt,10.0,0.15,41.0,52.0,7.0,1.25,1.3,31.2,22.9,-0.299,43.679484,-103.00989
20121887,59044733,90.0,10,15,Bkz,56.0,0.13,38.0,55.0,7.0,0.7,1.32,33.4,20.8,-0.3208,43.679484,-103.00989
19965761,58510211,90.0,1,1,Ap,0.0,0.23,23.0,64.0,13.0,5.0,1.25,31.2,17.2,-0.2995,43.695857,-98.13316
19965761,58510209,90.0,1,1,E,20.0,0.2,25.0,64.0,11.0,2.0,1.4,30.8,16.5,-0.294,43.695857,-98.13316
19965761,58510210,90.0,1,1,Bt,40.0,0.13,42.0,46.0,12.0,1.5,1.4,32.0,24.4,-0.306,43.695857,-98.13316
19965761,58510212,90.0,1,1,Cg1,98.0,0.19,34.0,54.0,12.0,0.25,1.45,32.6,19.8,-0.3115,43.695857,-98.13316
19965761,58510213,90.0,1,1,2Cg2,117.0,0.15,28.0,34.0,38.0,0.25,1.45,29.7,16.5,-0.2825,43.695857,-98.13316
19966906,58514617,40.0,8,9,H1,0.0,0.22,22.5,37.7,39.8,6.0,1.3,30.9,18,-0.296,45.404764,-97.534798
19966906,58514616,40.0,8,9,H2,20.0,0.17,32.5,32.8,34.7,2.0,1.4,32.3,20.6,-0.309,45.404764,-97.534798
19966906,58514615,40.0,8,9,H3,38.0,0.17,27.5,37.8,34.7,0.25,1.4,29.4,15.8,-0.28,45.404764,-97.534798
19967469,58516941,90.0,1,1,Ag1,0.0,0.22,29.0,64.0,7.0,7.0,1.1,32.7,19.6,-0.316,44.74339000000001,-96.662423
19967469,58516942,90.0,1,1,Ag2,38.0,0.12,42.0,46.0,12.0,2.0,1.35,32.1,24.6,-0.3075,44.74339000000001,-96.662423
19967469,58516943,90.0,1,1,Cg,112.0,0.11,42.0,46.0,12.0,0.25,1.4,31.2,23,-0.298,44.74339000000001,-96.662423
20004655,58630815,50.0,15,25,A,0.0,0.13,50.0,38.0,12.0,2.6,1.05,44.5,25.3,-0.4345,45.00185,-100.81164
20004655,58630816,50.0,15,25,AC,10.0,0.09,59.0,33.0,8.0,0.9,1.25,34.9,25.1,-0.3365,45.00185,-100.81164
20004655,58630818,50.0,15,25,C,25.0,0.06,59.0,33.0,8.0,0.7,1.11,23.1,14.7,-0.2199,45.00185,-100.81164
20004992,58632055,90.0,1,2,Ap,0.0,0.21,22.0,68.0,10.0,3.0,1.4,30.5,16.2,-0.291,43.39696,-98.452489
20004992,58632059,90.0,1,2,Bt,18.0,0.2,32.0,58.0,10.0,1.5,1.35,32.4,19,-0.3105,43.39696,-98.452489
20004992,58632058,90.0,1,2,Bk,48.0,0.19,29.0,61.0,10.0,0.5,1.4,31.0,16.9,-0.296,43.39696,-98.452489
20004992,58632057,90.0,1,2,C,97.0,0.19,25.0,65.0,10.0,0.25,1.4,29.3,14.3,-0.279,43.39696,-98.452489
20004992,58632056,90.0,1,2,2C,140.0,0.15,28.0,34.0,38.0,0.25,1.45,29.7,16.5,-0.2825,43.39696,-98.452489
20005264,58633226,50.0,7,9,Ap,0.0,0.19,22.0,40.0,38.0,4.0,1.4,30.0,16.7,-0.286,45.391161,-99.224762
20005264,58633227,50.0,7,9,Bt1,15.0,0.18,30.0,33.0,37.0,3.0,1.4,32.0,20.3,-0.306,45.391161,-99.224762
20005264,58633225,50.0,7,9,Bt2,25.0,0.18,30.0,33.0,37.0,2.0,1.4,31.4,19.1,-0.3,45.391161,-99.224762
20005264,58633228,50.0,7,9,Btk,38.0,0.18,30.0,33.0,37.0,2.0,1.4,31.4,19.1,-0.3,45.391161,-99.224762
20005264,58633224,50.0,7,9,Bk,61.0,0.16,30.0,38.0,32.0,0.5,1.6,31.2,19.4,-0.296,45.391161,-99.224762
20005264,58633223,50.0,7,9,C,91.0,0.17,28.0,40.0,32.0,0.5,1.45,29.6,16.6,-0.2815,45.391161,-99.224762
20006670,58637959,45.0,28,40,H1,0.0,0.19,22.5,37.7,39.8,2.0,1.15,25.9,11.5,-0.2475,43.270933,-103.42388
20006670,58637958,45.0,28,40,H2,8.0,0.19,25.0,36.5,38.5,0.75,1.25,27.6,13.7,-0.2635,43.270933,-103.42388
20008514,58644669,35.0,8,9,Ap,0.0,0.19,24.0,31.0,45.0,2.0,1.5,29.5,16.2,-0.28,45.094743,-99.161031
20008514,58644670,35.0,8,9,Bk,14.0,0.17,28.0,38.0,34.0,1.0,1.45,30.0,17.2,-0.2855,45.094743,-99.161031
20008514,58644671,35.0,8,9,C,55.0,0.17,28.0,40.0,32.0,0.5,1.45,29.6,16.6,-0.2815,45.094743,-99.161031
20009456,58648807,55.0,3,4,Ap,0.0,0.18,29.0,38.0,33.0,6.0,1.35,34.2,23.1,-0.3285,45.18684,-96.731629
20009456,58648808,55.0,3,4,Bt,23.0,0.17,34.0,34.0,32.0,0.7,1.5,33.6,21.9,-0.321,45.18684,-96.731629
20009456,58648806,55.0,3,4,Bk,64.0,0.17,30.0,38.0,32.0,0.2,1.5,31.9,18.8,-0.304,45.18684,-96.731629
20010469,58652114,45.0,29,40,A,0.0,0.13,53.0,42.0,5.0,2.0,1.34,33.9,28.1,-0.3256,43.197153,-99.06236
20010469,58652115,45.0,29,40,C,20.0,0.13,53.0,44.0,3.0,1.0,1.34,33.6,27.6,-0.3226,43.197153,-99.06236
20011153,58654456,55.0,8,9,H1,0.0,0.2,24.0,36.9,39.1,3.0,1.23,29.1,14.8,-0.2787,44.496896,-101.57845
20011153,58654454,55.0,8,9,H2,20.0,0.2,31.0,33.6,35.4,1.25,1.28,31.0,17.6,-0.2972,44.496896,-101.57845
20011153,58654455,55.0,8,9,H3,53.0,0.15,16.0,29.0,55.0,0.25,1.4,19.2,10,-0.178,44.496896,-101.57845
20011356,58655210,90.0,1,1,Ag1,0.0,0.22,29.0,64.0,7.0,7.0,1.1,32.7,19.6,-0.316,44.675899,-97.156615
20011356,58655211,90.0,1,1,Ag2,38.0,0.12,42.0,46.0,12.0,2.0,1.35,32.1,24.6,-0.3075,44.675899,-97.156615
20011356,58655212,90.0,1,1,Cg,112.0,0.11,42.0,46.0,12.0,0.25,1.4,31.2,23,-0.298,44.675899,-97.156615
20012327,58658658,98.0,1,2,H1,0.0,0.2,22.5,37.7,39.8,5.0,1.25,30.3,16.5,-0.2905,44.519552,-99.058609
20012327,58658659,98.0,1,2,H2,20.0,0.2,24.0,36.9,39.1,4.0,1.28,30.3,16.5,-0.2902,44.519552,-99.058609
20012327,58658660,98.0,1,2,H3,119.0,0.19,27.5,37.8,34.7,1.0,1.33,28.5,13.6,-0.2717,44.519552,-99.058609
20120723,59040703,85.0,4,6,Ap,0.0,0.2,22.0,40.0,38.0,3.0,1.4,29.4,15.5,-0.28,43.679951,-97.805764
20120723,59040704,85.0,4,6,Bw,23.0,0.18,22.0,40.0,38.0,2.0,1.35,28.0,13.7,-0.2665,43.679951,-97.805764
20120723,59040705,85.0,4,6,Bk,48.0,0.17,25.0,37.0,38.0,0.75,1.5,29.2,15.4,-0.277,43.679951,-97.805764
20120723,59040702,85.0,4,6,C,76.0,0.16,25.0,37.0,38.0,0.25,1.5,28.4,14.5,-0.269,43.679951,-97.805764
20013857,58663941,50.0,4,6,A,0.0,0.15,10.0,27.0,63.0,2.0,1.46,19.0,9.4,-0.1754,45.632084000000006,-103.38482
20013857,58663942,50.0,4,6,E,13.0,0.11,8.0,17.0,75.0,0.5,1.63,16.3,6.7,-0.1467,45.632084000000006,-103.38482
20013857,58663943,50.0,4,6,Btn,25.0,0.14,26.0,18.0,56.0,1.0,1.44,24.9,17,-0.2346,45.632084000000006,-103.38482
20013857,58663945,50.0,4,6,Bk,45.0,0.12,18.0,17.0,65.0,0.6,1.52,22.2,13.2,-0.2068,45.632084000000006,-103.38482
20045725,58784889,80.0,28,40,H1,0.0,0.18,35.0,31.7,33.3,2.0,1.3,32.8,20.8,-0.315,44.343614,-100.06442
20045725,58784890,80.0,28,40,H2,8.0,0.15,39.0,30.7,30.3,0.5,1.43,34.0,23,-0.3257,44.343614,-100.06442
20045725,58784891,80.0,28,40,H3,58.0,0.14,39.0,30.7,30.3,0.25,1.6,31.7,18.9,-0.301,44.343614,-100.06442
20120596,59040195,90.0,4,6,Ap,0.0,0.2,22.0,40.0,38.0,3.0,1.4,29.4,15.5,-0.28,43.34914600000001,-97.711179
20120596,59040196,90.0,4,6,Bw,15.0,0.18,22.0,40.0,38.0,2.0,1.4,28.5,14.3,-0.271,43.34914600000001,-97.711179
20120596,59040197,90.0,4,6,Bk,38.0,0.18,25.0,37.0,38.0,0.75,1.45,28.9,14.9,-0.2745,43.34914600000001,-97.711179
20120596,59040198,90.0,4,6,C,110.0,0.15,28.0,34.0,38.0,0.25,1.45,29.7,16.5,-0.2825,43.34914600000001,-97.711179
20015725,58670425,55.0,1,2,Ap,0.0,0.19,22.0,40.0,38.0,3.0,1.4,29.4,15.5,-0.28,44.529559000000006,-99.450974
20015725,58670428,55.0,1,2,Bt,13.0,0.17,32.0,30.0,38.0,2.0,1.4,32.3,20.4,-0.309,44.529559000000006,-99.450974
20015725,58670426,55.0,1,2,Bk,36.0,0.17,28.0,34.0,38.0,0.75,1.45,30.5,17.3,-0.2905,44.529559000000006,-99.450974
20015725,58670427,55.0,1,2,C,94.0,0.16,28.0,34.0,38.0,0.25,1.45,29.7,16.5,-0.2825,44.529559000000006,-99.450974
20123935,59050903,90.0,2,3,Ap,0.0,0.21,21.0,60.0,19.0,3.0,1.28,29.2,14.3,-0.2792,43.693096,-101.5467
20123935,59050902,90.0,2,3,Bt,20.0,0.18,32.0,55.0,13.0,1.25,1.41,32.7,19.6,-0.3129,43.693096,-101.5467
20123935,59050904,90.0,2,3,Bk,38.0,0.18,29.0,59.0,12.0,0.75,1.41,31.3,17.3,-0.2989,43.693096,-101.5467
20123935,59050905,90.0,2,3,C,96.0,0.17,20.0,58.0,22.0,0.5,1.42,27.5,12,-0.2608,43.693096,-101.5467
20016016,58671493,45.0,23,40,H1,0.0,0.17,22.5,37.7,39.8,3.0,1.25,25.2,12.5,-0.2395,44.074516,-98.618137
20016016,58671494,45.0,23,40,H2,5.0,0.19,25.0,36.5,38.5,0.5,1.28,26.3,13.1,-0.2502,44.074516,-98.618137
20016016,58671495,45.0,23,40,H3,56.0,0.19,27.5,37.8,34.7,0.25,1.6,28.0,16.3,-0.264,44.074516,-98.618137
20017259,58677622,85.0,8,15,Ap,0.0,0.14,48.0,47.0,5.0,2.0,1.34,33.7,27.7,-0.3236,43.7812,-100.73324
20017259,58677623,85.0,8,15,Bw,13.0,0.13,52.0,45.0,3.0,1.0,1.32,34.6,29.6,-0.3328,43.7812,-100.73324
20017259,58677624,85.0,8,15,Bk,28.0,0.13,52.0,45.0,3.0,0.5,1.27,34.3,29.1,-0.3303,43.7812,-100.73324
20017259,58677625,85.0,8,15,BCk,56.0,0.13,52.0,45.0,3.0,0.25,1.32,29.6,24.4,-0.2828,43.7812,-100.73324
20017396,58678127,90.0,1,1,H1,0.0,0.19,25.5,36.4,38.1,6.5,1.25,33.0,20,-0.3175,44.392911,-97.516441
20017396,58678128,90.0,1,1,H2,10.0,0.17,29.5,36.9,33.6,2.5,1.3,32.3,19,-0.31,44.392911,-97.516441
20017396,58678126,90.0,1,1,H3,58.0,0.16,20.0,37.9,42.1,0.5,1.43,27.6,12.1,-0.2617,44.392911,-97.516441
20018308,58681668,90.0,1,2,H1,0.0,0.21,30.5,62.6,6.9,6.0,1.2,33.5,21,-0.323,44.003649,-97.126114
20018308,58681669,90.0,1,2,H2,51.0,0.2,29.5,63.5,7.0,2.0,1.28,31.3,17.4,-0.3002,44.003649,-97.126114
20018308,58681667,90.0,1,2,H3,135.0,0.05,6.0,1.9,92.1,0.25,1.6,7.1,2.9,-0.055,44.003649,-97.126114
20020164,58685674,85.0,4,6,A1,0.0,0.21,14.0,73.0,13.0,1.8,1.16,24.3,8.5,-0.2314,44.48705,-103.81502
20020164,58685675,85.0,4,6,A2,10.0,0.21,13.0,74.0,13.0,1.2,1.23,23.6,7.8,-0.2237,44.48705,-103.81502
20020164,58685677,85.0,4,6,C,20.0,0.2,13.0,75.0,12.0,0.65,1.32,23.5,7.7,-0.2218,44.48705,-103.81502
20021136,58690213,50.0,18,30,H1,0.0,0.2,30.5,36.3,33.2,2.0,1.28,31.2,18.1,-0.2992,43.31153,-96.597718
20021136,58690214,50.0,18,30,H2,18.0,0.18,29.5,36.9,33.6,1.0,1.58,31.8,19.9,-0.3022,43.31153,-96.597718
20021136,58690215,50.0,18,30,H3,28.0,0.18,29.5,36.9,33.6,0.25,1.58,31.2,18.9,-0.2962,43.31153,-96.597718
20021912,58692832,55.0,9,15,A,0.0,0.11,55.0,39.0,6.0,3.0,1.11,45.0,29.1,-0.4389,43.786821,-99.795584
20021912,58692829,55.0,9,15,Bss,12.0,0.1,65.0,31.0,4.0,2.4,1.24,44.4,35.3,-0.4316,43.786821,-99.795584
20021912,58692830,55.0,9,15,Bkss,38.0,0.1,65.0,29.0,6.0,1.6,1.25,44.2,34.7,-0.4295,43.786821,-99.795584
20021912,58692833,55.0,9,15,Cyz,62.0,0.1,55.0,39.0,6.0,0.9,1.22,39.2,24.9,-0.3798,43.786821,-99.795584
20022083,58693461,40.0,7,9,Ap,0.0,0.2,22.0,40.0,38.0,3.0,1.4,29.4,15.5,-0.28,43.624255,-97.365984
20022083,58693462,40.0,7,9,Bw,15.0,0.18,22.0,40.0,38.0,2.0,1.4,28.5,14.3,-0.271,43.624255,-97.365984
20022083,58693463,40.0,7,9,Bk,38.0,0.18,25.0,37.0,38.0,0.75,1.45,28.9,14.9,-0.2745,43.624255,-97.365984
20022083,58693464,40.0,7,9,C,110.0,0.15,28.0,34.0,38.0,0.25,1.45,29.7,16.5,-0.2825,43.624255,-97.365984
20022969,58698377,50.0,3,6,Ap,0.0,0.19,22.0,40.0,38.0,4.0,1.4,30.0,16.7,-0.286,45.775683,-99.268875
20022969,58698378,50.0,3,6,Bt1,15.0,0.18,30.0,33.0,37.0,3.0,1.4,32.0,20.3,-0.306,45.775683,-99.268875
20022969,58698380,50.0,3,6,Bt2,25.0,0.18,30.0,33.0,37.0,2.0,1.4,31.4,19.1,-0.3,45.775683,-99.268875
20022969,58698379,50.0,3,6,Btk,38.0,0.18,30.0,33.0,37.0,2.0,1.4,31.4,19.1,-0.3,45.775683,-99.268875
20022969,58698376,50.0,3,6,Bk,61.0,0.16,30.0,38.0,32.0,0.5,1.6,31.2,19.4,-0.296,45.775683,-99.268875
20022969,58698375,50.0,3,6,C,91.0,0.17,28.0,40.0,32.0,0.5,1.45,29.6,16.6,-0.2815,45.775683,-99.268875
20024304,58704214,60.0,4,6,H1,0.0,0.22,22.5,37.7,39.8,6.0,1.3,30.9,18,-0.296,45.726336,-97.557968
20024304,58704212,60.0,4,6,H2,20.0,0.17,32.5,32.8,34.7,2.0,1.4,32.3,20.6,-0.309,45.726336,-97.557968
20024304,58704213,60.0,4,6,H3,51.0,0.17,28.0,37.6,34.4,0.25,1.4,29.6,16.1,-0.282,45.726336,-97.557968
20119946,59037890,50.0,11,15,A,0.0,0.19,24.0,42.0,34.0,1.75,1.2,28.6,13.4,-0.274,44.409615,-102.56666
20119946,59037891,50.0,11,15,Bw,10.0,0.18,25.0,41.0,34.0,1.1,1.2,28.4,13.2,-0.272,44.409615,-102.56666
20119946,59037888,50.0,11,15,Bk,25.0,0.17,26.0,40.0,34.0,0.7,1.25,29.0,14.1,-0.2775,44.409615,-102.56666
20119946,59037889,50.0,11,15,C,41.0,0.17,30.0,39.0,31.0,0.4,1.33,29.8,16.4,-0.2847,44.409615,-102.56666
20025614,58709881,55.0,8,15,Ap,0.0,0.13,53.0,42.0,5.0,2.0,1.34,34.9,30.3,-0.3356,43.72136,-100.78368
20025614,58709882,55.0,8,15,Bw,15.0,0.13,52.0,45.0,3.0,1.0,1.32,34.6,29.6,-0.3328,43.72136,-100.78368
20025614,58709883,55.0,8,15,Bk,28.0,0.13,52.0,45.0,3.0,0.5,1.27,34.3,29.1,-0.3303,43.72136,-100.78368
20025614,58709884,55.0,8,15,BCk,56.0,0.13,52.0,45.0,3.0,0.25,1.32,29.6,24.4,-0.2828,43.72136,-100.78368
20026490,58713484,85.0,1,2,A,0.0,0.2,22.0,40.0,38.0,5.0,1.3,30.7,17,-0.294,44.023661,-97.655007
20026490,58713485,85.0,1,2,Bw,23.0,0.19,22.0,40.0,38.0,3.0,1.35,29.5,15.2,-0.2815,44.023661,-97.655007
20026490,58713486,85.0,1,2,C,94.0,0.17,22.0,38.0,40.0,0.5,1.55,28.0,13.7,-0.2645,44.023661,-97.655007
20026670,58714141,60.0,8,9,Ap,0.0,0.21,26.0,62.0,12.0,2.75,1.35,31.1,17.1,-0.2975,43.661262,-96.769941
20026670,58714144,60.0,8,9,A,18.0,0.19,28.0,64.0,8.0,1.5,1.3,30.6,16.3,-0.293,43.661262,-96.769941
20026670,58714140,60.0,8,9,Bw,31.0,0.19,28.0,62.0,10.0,0.75,1.25,29.6,14.8,-0.2835,43.661262,-96.769941
20026670,58714142,60.0,8,9,BCk,54.0,0.21,21.0,68.0,11.0,0.5,1.3,27.1,11.5,-0.258,43.661262,-96.769941
20026670,58714143,60.0,8,9,C,84.0,0.21,22.0,66.0,12.0,0.25,1.35,27.6,12.2,-0.2625,43.661262,-96.769941
20059979,58832235,65.0,7,9,H1,0.0,0.19,28.5,37.3,34.2,3.0,1.25,31.0,17.8,-0.2975,43.997801,-96.662468
20059979,58832236,65.0,7,9,H2,20.0,0.19,31.0,33.6,35.4,2.0,1.3,31.6,18.7,-0.303,43.997801,-96.662468
20059979,58832237,65.0,7,9,H3,43.0,0.19,30.0,36.5,33.5,1.25,1.33,30.5,17.4,-0.2917,43.997801,-96.662468
20059979,58832234,65.0,7,9,H4,109.0,0.19,27.5,37.8,34.7,0.25,1.6,30.7,17.9,-0.291,43.997801,-96.662468
20121828,59044504,85.0,28,40,A,0.0,0.12,52.0,36.0,12.0,1.5,1.23,38.5,25.3,-0.3727,44.091388,-102.48191
20121828,59044505,85.0,28,40,AC,5.0,0.11,55.0,37.0,8.0,0.7,1.28,38.1,26.5,-0.3682,44.091388,-102.48191
20121828,59044506,85.0,28,40,C,18.0,0.08,55.0,37.0,8.0,0.55,1.23,25.1,16,-0.2387,44.091388,-102.48191
20061639,58838379,40.0,8,9,H1,0.0,0.22,22.5,44.2,33.3,6.0,1.3,32.2,18.8,-0.309,45.582481,-102.50944
20061639,58838380,40.0,8,9,H2,10.0,0.18,28.0,65.0,7.0,2.0,1.35,31.4,17.5,-0.3005,45.582481,-102.50944
20061639,58838381,40.0,8,9,H3,33.0,0.18,27.5,65.4,7.1,0.5,1.35,30.1,15.5,-0.2875,45.582481,-102.50944
20066047,58860308,90.0,1,2,Ap,0.0,0.23,22.0,68.0,10.0,5.0,1.3,31.3,17.4,-0.3,45.079124,-100.00202
20066047,58860307,90.0,1,2,Bt,28.0,0.22,32.0,58.0,10.0,4.0,1.3,33.6,21.2,-0.323,45.079124,-100.00202
20066047,58860309,90.0,1,2,Bk,71.0,0.2,29.0,61.0,10.0,2.0,1.35,31.8,18,-0.3045,45.079124,-100.00202
20066047,58860310,90.0,1,2,C,114.0,0.2,29.0,61.0,10.0,0.75,1.4,31.2,17.2,-0.298,45.079124,-100.00202
20066047,58860306,90.0,1,2,2C,175.0,0.16,28.0,34.0,38.0,0.25,1.45,29.7,16.5,-0.2825,45.079124,-100.00202
20328157,59652595,35.0,1,3,Ap,0.0,0.18,30.0,36.0,34.0,5.0,1.4,33.8,23,-0.324,45.637282,-96.789488
20328157,59652596,35.0,1,3,A,23.0,0.18,30.0,36.0,34.0,4.0,1.4,33.2,21.8,-0.318,45.637282,-96.789488
20328157,59652597,35.0,1,3,Bw,40.0,0.17,30.0,36.0,34.0,2.0,1.35,31.5,18.8,-0.3015,45.637282,-96.789488
